Date,UPS,V,spread,rolling_spread_mean,rolling_spread_std,zscore,target_position,signal_event,signal_holding_days
2016-04-25,71.2549819946289,72.69526672363281,0.0029446909078065797,-0.02509882831805495,0.0347828711957689,0.8062450931098762,0.0,,0
2016-04-26,72.04166412353516,73.05809783935547,0.012697043066724145,-0.023010203008210772,0.033190770690132466,1.0758185282377488,0.0,,0
2016-04-27,72.19763946533203,73.27210235595703,0.014138610054680978,-0.021060257892460146,0.03185222298301912,1.1050678618539795,0.0,,0
2016-04-28,71.1465072631836,72.26732635498047,0.002876889787564174,-0.019460218028011365,0.03057772241977978,0.7305026682146333,0.0,,0
2016-04-29,71.2549819946289,71.8580093383789,0.005800838428567712,-0.0178692208806152,0.029342291297749356,0.8066874897052937,0.0,,0
2016-05-02,71.04475402832031,72.99301147460938,-0.001017809557617877,-0.016590792097651772,0.028361232832866384,0.5490939914990988,0.0,,0
2016-05-03,70.78706359863281,71.8115005493164,-0.0006280042957811371,-0.015273908032521955,0.027214272128465233,0.5381699597771599,0.0,,0
2016-05-04,69.92578125,71.69985961914062,-0.012486256066642998,-0.014711037094218426,0.026915210174790895,0.08265887626837796,0.0,,0
2016-05-05,69.2679672241211,71.96967315673828,-0.022864172890149526,-0.01432666360004011,0.026629842624389367,-0.3205993144807473,0.0,,0
2016-05-06,69.24762725830078,72.30457305908203,-0.024302505118975137,-0.013615535475916374,0.02577037872294097,-0.4146997511350172,0.0,,0
2016-05-09,69.64093780517578,72.76971435546875,-0.020219836939635805,-0.01275641388417963,0.02465240635474525,-0.3027462288288773,0.0,,0
2016-05-10,70.29200744628906,73.68142700195312,-0.01398415667146402,-0.012052319870594068,0.023995241095017064,-0.08050916401382294,0.0,,0
2016-05-11,69.47817993164062,72.04116821289062,-0.020078801338384134,-0.01163332490362893,0.023629145579352646,-0.35741776639333644,0.0,,0
2016-05-12,69.56018829345703,72.59101867675781,-0.0207738274531184,-0.011120391145379101,0.02308485245130987,-0.4181718868725776,0.0,,0
2016-05-13,68.78801727294922,71.60314178466797,-0.028558295776196063,-0.010772250984191526,0.02265778998400154,-0.7849858615762219,0.0,,0
2016-05-16,69.46454620361328,72.50714874267578,-0.021864698943719674,-0.010280461582843048,0.022084199884625868,-0.5245486556631426,0.0,,0
2016-05-17,69.08182525634766,71.56586456298828,-0.024167790332112693,-0.009850975358568593,0.02155298328160657,-0.6642614057870191,0.0,,0
2016-05-18,69.22535705566406,72.16232299804688,-0.024138614791850088,-0.009293013404603112,0.02072671116794135,-0.7162545599713441,0.0,,0
2016-05-19,69.218505859375,71.64974212646484,-0.02248001506053421,-0.008707335028827815,0.019829919406441944,-0.6945403937058969,0.0,,0
2016-05-20,69.36886596679688,72.38597106933594,-0.02283064415880931,-0.008192678186105898,0.01904025253727873,-0.7687905369975465,0.0,,0
2016-05-23,69.08182525634766,71.95726776123047,-0.025512561139549916,-0.007705305406958396,0.018197782060657794,-0.9785398942154295,0.0,,0
2016-05-24,69.69003295898438,73.97962188720703,-0.023580765608764986,-0.007052055662898604,0.016863781971577736,-0.9801306713834366,0.0,,0
2016-05-25,69.90872955322266,73.68144226074219,-0.019451780242925487,-0.00651376609604211,0.01591737297776507,-0.8128234580515549,0.0,,0
2016-05-26,70.01121520996094,73.62550354003906,-0.01779960622319421,-0.006036033175070069,0.015121427657583819,-0.7779406359309188,0.0,,0
2016-05-27,70.3734130859375,74.2406005859375,-0.014690783167754073,-0.005670922142191889,0.014635778590125862,-0.6162884311223116,0.0,,0
2016-05-31,70.44859313964844,73.56957244873047,-0.011384412177751102,-0.0053812523045346,0.01434494816900083,-0.41848599259418867,0.0,,0
2016-06-01,70.3119125366211,73.8305435180664,-0.014199494585677375,-0.005397699485621165,0.014354480392230827,-0.6131740654869029,0.0,,0
2016-06-02,70.42123413085938,74.51089477539062,-0.014907507039854329,-0.005389788376994601,0.014349105315864084,-0.6632970107437379,0.0,,0
2016-06-03,70.46908569335938,74.50157165527344,-0.014197381051086255,-0.005190034276962674,0.014140159622167761,-0.6370046035408692,0.0,,0
2016-06-06,70.46223449707031,75.0607681274414,-0.016138302854300957,-0.005101281179779249,0.014054188870314621,-0.785319008899489,0.0,,0
2016-06-07,70.98161315917969,75.11664581298828,-0.008977790031311494,-0.0049692804941284365,0.01397976917220233,-0.2867364609391165,0.0,,0
2016-06-08,71.54198455810547,76.09523010253906,-0.004305456886813053,-0.004844963935497785,0.013951926878718983,0.03866899915506638,0.0,,0
