Date,price_y,price_x,target_position,spread_position,weight_y,weight_x,return_y,return_x,gross_pair_return,cash_return,gross_exposure,net_exposure,short_notional,turnover_y,turnover_x,turnover,transaction_cost,borrow_cost,strategy_return,portfolio,drawdown,spread,zscore,target_event
2014-01-16,63.96326446533203,50.73601531982422,0.0,0.0,0.0,-0.0,-0.005541538348031283,-0.00889385314333413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.016339831550410522,,
2014-01-17,63.59407424926758,53.11759567260742,0.0,0.0,0.0,-0.0,-0.005771910160472737,0.04694062664894849,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.03343851327320935,,
2014-01-21,62.74114990234375,53.060394287109375,0.0,0.0,0.0,-0.0,-0.013412009797967195,-0.0010768820533709755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.04667562216267829,,
2014-01-22,63.00848388671875,53.30290222167969,0.0,0.0,0.0,-0.0,0.004260903486644763,0.004570413353095493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.04354806398349231,,
2014-01-23,62.34016418457031,52.21849060058594,0.0,0.0,0.0,-0.0,-0.010606820874312639,-0.020344326029074877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.04914380582118261,,
2014-01-24,61.31537628173828,50.61704254150391,0.0,0.0,0.0,-0.0,-0.01643864619602131,-0.030668218109392353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.05803927313489643,,
2014-01-27,60.57701110839844,49.46630859375,0.0,0.0,0.0,-0.0,-0.01204208826750286,-0.022734120564439464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.06448453441796098,,
2014-01-28,60.98434829711914,50.55071258544922,0.0,0.0,0.0,-0.0,0.006724286676868196,0.021922072265490034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.06312937026040588,,
2014-01-29,60.67884826660156,49.67219543457031,0.0,0.0,0.0,-0.0,-0.005009482581156188,-0.017378927139630185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.06382890159078702,,
2014-01-30,60.965293884277344,50.53241729736328,0.0,0.0,0.0,-0.0,0.004720683168164985,0.01731797548441527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.06335261727510577,,
2014-01-31,60.61516952514648,49.28556823730469,0.0,0.0,0.0,-0.0,-0.005743011094073713,-0.02467424134336149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.06295230075728409,,
2014-02-03,59.59041595458984,48.83715438842773,0.0,0.0,0.0,-0.0,-0.016905893006395334,-0.009098278967138995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.07774923167743542,,
2014-02-04,59.762245178222656,49.08194732666016,0.0,0.0,0.0,-0.0,0.0028835043501584945,0.005012432466590333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.07610263257873151,,
2014-02-05,59.67950820922852,49.326751708984375,0.0,0.0,0.0,-0.0,-0.00138443541984401,0.004987666456975237,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0787147073249227,,
2014-02-06,60.30330657958984,50.1046028137207,0.0,0.0,0.0,-0.0,0.01045247169555008,0.015769355933377804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.07217416952093914,,
2014-02-07,60.704322814941406,50.73830795288086,0.0,0.0,0.0,-0.0,0.006649987506444521,0.01264764320188605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.06864498676552477,,
2014-02-10,60.29692459106445,50.45690155029297,0.0,0.0,0.0,-0.0,-0.006711189664678652,-0.005546231515036415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0740075375339283,,
2014-02-11,61.207149505615234,50.86414337158203,0.0,0.0,0.0,-0.0,0.015095710448318034,0.00807108262252565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.06100661581485378,,
2014-02-12,61.1243896484375,51.37751770019531,0.0,0.0,0.0,-0.0,-0.0013521272898052716,0.010093049731770387,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.06483568080695945,,
2014-02-13,61.461761474609375,51.35002517700195,0.0,0.0,0.0,-0.0,0.005519430592473729,-0.0005351080477220549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0591994572980179,,
2014-02-14,61.89458084106445,51.79692840576172,0.0,0.0,0.0,-0.0,0.007042091799368322,0.008703077110854496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.054318553284338544,,
2014-02-18,61.41720581054688,51.81069564819336,0.0,0.0,0.0,-0.0,-0.007712711258896721,0.0002657926416753664,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.06212668525954623,,
2014-02-19,60.58336639404297,51.3110580444336,0.0,0.0,0.0,-0.0,-0.01357664200934261,-0.009643522394534365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.07340713016094613,,
2014-02-20,61.326961517333984,51.21480178833008,0.0,0.0,0.0,-0.0,0.012273915557193815,-0.0018759359048914348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.06074497164128234,,
